"CAD.Event.Number","Event.Clearance.Description","Call.Type","Priority","Initial.Call.Type","Final.Call.Type","Incident.Date","Blurred_Longitude","Blurred_Latitude","broad_category"
2017000365052,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-10-01,-122.27842684,47.63911041,"suspicious"
2017000363874,"PHYSICAL ARREST MADE","911",2,"TRESPASS","PROWLER - TRESPASS",2017-09-30,-122.28046254,47.6341293,"suspicious"
2017000363006,"REPORT WRITTEN (NO ARREST)","911",2,"TRESPASS","PROWLER - TRESPASS",2017-09-29,-122.28046254,47.6341293,"suspicious"
2017000359538,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","DISTURBANCE - OTHER",2017-09-27,-122.27843979,47.63803331,"suspicious"
2017000358993,"REPORT WRITTEN (NO ARREST)","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","MISC MISD AND VIOLS - PARKS EXCLUSION",2017-09-26,-122.2784722,47.63547246,"suspicious"
2017000358068,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","DISTURBANCE - OTHER",2017-09-26,-122.28046254,47.6341293,"disturbance"
2017000356892,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-09-25,-122.27715122,47.63394952,"traffic"
2017000355619,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","PROWLER - TRESPASS",2017-09-24,-122.28046254,47.6341293,"disturbance"
2017000340831,"PHYSICAL ARREST MADE","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ASSAULTS, OTHER",2017-09-13,-122.27825757,47.63561762,"violence"
2017000337475,"ASSISTANCE RENDERED","ONVIEW",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-09-10,-122.27964326,47.63583689,"disturbance"
2017000335576,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-09-09,-122.28197757,47.63762029,"suspicious"
2017000334194,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",2,"PROPERTY - DAMAGE","PROWLER - TRESPASS",2017-09-08,-122.28079374,47.63804489,"prop.dmg"
2017000333432,"REPORT WRITTEN (NO ARREST)","911",3,"HARAS - NO BIAS OR THREATS","DISTURBANCE - OTHER",2017-09-07,-122.27713646,47.63515524,"disturbance"
2017000331324,"REPORT WRITTEN (NO ARREST)","911",2,"DISTURBANCE","ASSAULTS, OTHER",2017-09-06,-122.27710074,47.63802564,"disturbance"
2017000328107,"REPORT WRITTEN (NO ARREST)","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ASSAULTS, OTHER",2017-09-04,-122.27825757,47.63561762,"violence"
2017000327529,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-09-03,-122.27712031,47.63638679,"lewd"
2017000326108,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"TRU - THEFT","THEFT - CAR PROWL",2017-09-02,-122.27961594,47.63803852,"theft"
2017000324957,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-09-01,-122.27712491,47.63607252,"disturbance"
2017000324702,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - OTHER",2017-09-01,-122.27712491,47.63607252,"lewd"
2017000324666,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2017-09-01,-122.27853785,47.63335404,"disturbance"
2017000322203,"ASSISTANCE RENDERED","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-30,-122.27712031,47.63638679,"lewd"
2017000320431,"REPORT WRITTEN (NO ARREST)","911",2,"FIGHT - PHYSICAL (NO WEAPONS)","DISTURBANCE - FIGHT",2017-08-29,-122.27715122,47.63394952,"violence"
2017000316749,"ASSISTANCE RENDERED","911",1,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","ASSIST OTHER AGENCY - CITY AGENCY",2017-08-26,-122.27715122,47.63394952,"disturbance"
2017000316322,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"BIAS","PROPERTY DEST (DAMG)",2017-08-26,-122.28128106,47.6341365,"disturbance"
2017000314231,"REPORT WRITTEN (NO ARREST)","911",2,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","CRISIS COMPLAINT - GENERAL",2017-08-24,-122.27715122,47.63394952,"disturbance"
2017000314096,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","DISTURBANCE - OTHER",2017-08-24,-122.27715122,47.63394952,"suspicious"
2017000312055,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"HARAS - NO BIAS OR THREATS","DISTURBANCE - OTHER",2017-08-23,-122.28046254,47.6341293,"disturbance"
2017000309377,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"HARAS - NO BIAS OR THREATS","ASSAULTS - HARASSMENT, THREATS",2017-08-21,-122.27710074,47.63802564,"disturbance"
2017000308433,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",2,"ROBBERY (INCL STRONG ARM)","ROBBERY - STRONG ARM",2017-08-20,-122.27902542,47.63509934,"theft"
2017000308254,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",5,"TRU - HARASSMENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-20,-122.27710074,47.63802564,"disturbance"
2017000307761,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-19,-122.27712491,47.63607252,"suspicious"
2017000307322,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - PROPERTY DESTRUCTION/DAMAGE","PROPERTY DEST (DAMG)",2017-08-19,-122.2815785,47.63337181,"prop.dmg"
2017000303940,"REPORT WRITTEN (NO ARREST)","911",3,"HARAS - NO BIAS OR THREATS","DISTURBANCE - NOISE",2017-08-17,-122.27713646,47.63515524,"disturbance"
2017000302261,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - OTHER",2017-08-15,-122.28197757,47.63762029,"disturbance"
2017000298246,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-08-12,-122.27711697,47.63666729,"disturbance"
2017000298151,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"DISTURBANCE","DISTURBANCE - OTHER",2017-08-12,-122.27985981,47.63452937,"disturbance"
2017000294096,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-09,-122.27712491,47.63607252,"violence"
2017000291196,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",3,"ANIMAL - INJURED, DEAD HAZARD, OTHER","ANIMAL COMPLAINT - NOISE,STRAY,BITE",2017-08-07,-122.27961594,47.63803852,"disturbance"
2017000290004,"OTHER REPORT MADE","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-08-06,-122.28128106,47.6341365,"suspicious"
2017000289849,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"HARAS - NO BIAS OR THREATS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-06,-122.2784722,47.63547246,"disturbance"
2017000287342,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2017-08-05,-122.27961594,47.63803852,"disturbance"
2017000286916,"REPORT WRITTEN (NO ARREST)","911",2,"ASLT - WITH OR W/O WPNS (NO SHOOTINGS)","PROWLER - TRESPASS",2017-08-04,-122.27825757,47.63561762,"violence"
2017000285856,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-04,-122.2815785,47.63337181,"suspicious"
2017000285877,"REPORT WRITTEN (NO ARREST)","911",1,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-04,-122.28079374,47.63804489,"suspicious"
2017000285619,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - ALL OTHER",2017-08-03,-122.27712491,47.63607252,"theft"
2017000285468,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - ALL OTHER",2017-08-03,-122.27712491,47.63607252,"theft"
2017000284017,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-08-02,-122.27712031,47.63638679,"traffic"
2017000282171,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-08-01,-122.27854527,47.63275098,"suspicious"
2017000278421,"ASSISTANCE RENDERED","ONVIEW",1,"UNKNOWN - COMPLAINT OF UNKNOWN NATURE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-29,-122.27712031,47.63638679,"disturbance"
2017000278345,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-29,-122.27715122,47.63394952,"disturbance"
2017000277183,"ASSISTANCE RENDERED","911",3,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","CRISIS COMPLAINT - GENERAL",2017-07-29,-122.27990957,47.63394658,"disturbance"
2017000275331,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-07-27,-122.27710074,47.63802564,"traffic"
2017000274010,"NO POLICE ACTION POSSIBLE OR NECESSARY","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-26,-122.27669543,47.63664405,"suspicious"
2017000272381,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-25,-122.27842684,47.63911041,"disturbance"
2017000272364,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","DISTURBANCE - NOISE",2017-07-25,-122.2815785,47.63337181,"suspicious"
2017000270945,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS - MARIJUANA PUBLIC USE(NOT DISPENSARY)",2017-07-24,-122.27708786,47.63910349,"drug"
2017000269178,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"AUTO - THEFT/LOSS OF PLATES","AUTOMOBILES - LICENSE PLATE(S) THEFT OR LOSS",2017-07-23,-122.27919598,47.63456684,"theft"
2017000267738,"REPORT WRITTEN (NO ARREST)","911",2,"HARAS - NO BIAS OR THREATS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-22,-122.27710074,47.63802564,"disturbance"
2017000266568,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2017-07-21,-122.27713646,47.63515524,"disturbance"
2017000265601,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-21,-122.27712491,47.63607252,"suspicious"
2017000265486,"ASSISTANCE RENDERED","911",2,"TRESPASS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-20,-122.27710074,47.63802564,"suspicious"
2017000259746,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"OBS - PROWLER - IP/JO","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-17,-122.27961594,47.63803852,"disturbance"
2017000258176,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2017-07-15,-122.27712031,47.63638679,"disturbance"
2017000255379,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2017-07-13,-122.28197757,47.63762029,"disturbance"
2017000255364,"ASSISTANCE RENDERED","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2017-07-13,-122.27712491,47.63607252,"disturbance"
2017000254446,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","DISTURBANCE - OTHER",2017-07-13,-122.28046254,47.6341293,"suspicious"
2017000254398,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-07-13,-122.2815785,47.63337181,"disturbance"
2017000252839,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-07-12,-122.27985981,47.63452937,"disturbance"
2017000252610,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"DISTURBANCE","DISTURBANCE - NOISE",2017-07-11,-122.2815785,47.63337181,"disturbance"
2017000250506,"ASSISTANCE RENDERED","911",3,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-10,-122.28046254,47.6341293,"disturbance"
2017000248376,"ORAL WARNING GIVEN","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2017-07-08,-122.27712491,47.63607252,"disturbance"
2017000246913,"ORAL WARNING GIVEN","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","INTOX & LIQ VIOLS - MINORS (VIOLATIONS)",2017-07-07,-122.27712491,47.63607252,"disturbance"
2017000245873,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-07-07,-122.27843979,47.63803331,"traffic"
2017000243811,"ASSISTANCE RENDERED","911",2,"ANIMAL - INJURED, DEAD HAZARD, OTHER","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2017-07-05,-122.27714342,47.63455222,"disturbance"
2017000239668,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-07-03,-122.27825757,47.63561762,"suspicious"
2017000238026,"DUPLICATED OR CANCELLED BY RADIO","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","TRU - THEFT",2017-07-01,-122.27712491,47.63607252,"theft"
2017000235563,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-30,-122.27902542,47.63509934,"suspicious"
2017000235279,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-29,-122.27710074,47.63802564,"suspicious"
2017000234916,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-29,-122.27715122,47.63394952,"suspicious"
2017000233406,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-28,-122.27710074,47.63802564,"suspicious"
2017000231422,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2017-06-27,-122.28046254,47.6341293,"disturbance"
2017000230947,"REPORT WRITTEN (NO ARREST)","911",2,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG) - GRAFFITI (INCLUDES GANG)",2017-06-26,-122.27715122,47.63394952,"prop.dmg"
2017000229995,"ORAL WARNING GIVEN","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-26,-122.27712491,47.63607252,"suspicious"
2017000229429,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-06-25,-122.27853031,47.63395709,"traffic"
2017000228329,"ASSISTANCE RENDERED","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-24,-122.27712031,47.63638679,"disturbance"
2017000222416,"PHYSICAL ARREST MADE","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","THEFT - ALL OTHER",2017-06-20,-122.27843979,47.63803331,"suspicious"
2017000220697,"ASSISTANCE RENDERED","911",2,"ROBBERY (INCL STRONG ARM)","DISTURBANCE - OTHER",2017-06-19,-122.28046254,47.6341293,"theft"
2017000219325,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-06-18,-122.27710074,47.63802564,"traffic"
2017000218069,"ASSISTANCE RENDERED","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-06-17,-122.27715122,47.63394952,"traffic"
2017000215600,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",3,"TRESPASS","MISCHIEF OR NUISANCE - GENERAL",2017-06-15,-122.28046254,47.6341293,"suspicious"
2017000215616,"ASSISTANCE RENDERED","911",2,"NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","MISCHIEF OR NUISANCE - GENERAL",2017-06-15,-122.27964326,47.63583689,"drug"
2017000214679,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-06-14,-122.27904079,47.63695739,"suspicious"
2017000214668,"ASSISTANCE RENDERED","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2017-06-14,-122.27713646,47.63515524,"violence"
2017000213660,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"NUISANCE","MISCHIEF OR NUISANCE - GENERAL",2017-06-14,-122.28046254,47.6341293,"disturbance"
2017000211725,"ASSISTANCE RENDERED","ONVIEW",1,"UNKNOWN - COMPLAINT OF UNKNOWN NATURE","SUSPICIOUS STOP - OFFICER INITIATED ONVIEW",2017-06-12,-122.2815785,47.63337181,"disturbance"
2017000207538,"ASSISTANCE RENDERED","911",3,"LIQUOR VIOLATIONS - ADULT","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2017-06-09,-122.27712031,47.63638679,"disturbance"
2017000204194,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-06-07,-122.27852276,47.63456014,"lewd"
2017000203221,"ASSISTANCE RENDERED","911",3,"NOISE - GENERAL","DISTURBANCE - NOISE",2017-06-06,-122.27715901,47.63334681,"disturbance"
2017000202828,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING)","DISTURBANCE - OTHER",2017-06-06,-122.27713646,47.63515524,"disturbance"
2017000199793,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"LIQUOR VIOLATIONS - ADULT","INTOX & LIQ VIOLS - INTOXICATED PERSON",2017-06-04,-122.27985981,47.63452937,"disturbance"
2017000197745,"ASSISTANCE RENDERED","911",1,"UNKNOWN - ANI/ALI - LANDLINE (INCLUDES OPEN LINE)","DISTURBANCE - NOISE",2017-06-03,-122.27713646,47.63515524,"suspicious"
2017000195692,"REPORT WRITTEN (NO ARREST)","911",2,"DISTURBANCE","CRISIS COMPLAINT - GENERAL",2017-06-01,-122.27708786,47.63910349,"disturbance"
2017000193297,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"HARAS - NO BIAS OR THREATS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-05-31,-122.28079374,47.63804489,"disturbance"
2017000189347,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-05-28,-122.28079374,47.63804489,"suspicious"
2017000181165,"ORAL WARNING GIVEN","ONVIEW",3,"LIQUOR VIOLATIONS - ADULT","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2017-05-22,-122.27712491,47.63607252,"disturbance"
2017000180971,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"ANIMAL - DANGEROUS","ANIMAL COMPLAINT - NOISE,STRAY,BITE",2017-05-22,-122.27712491,47.63607252,"disturbance"
2017000180110,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2017-05-22,-122.28046254,47.6341293,"disturbance"
2017000179853,"ASSISTANCE RENDERED","911",3,"NUISANCE","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2017-05-21,-122.27825757,47.63561762,"disturbance"
2017000176998,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"LIQUOR VIOLATIONS - MINOR","INTOX & LIQ VIOLS - MINORS (VIOLATIONS)",2017-05-19,-122.27843979,47.63803331,"disturbance"
2017000176391,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2017-05-19,-122.27985981,47.63452937,"disturbance"
2017000175750,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-05-19,-122.28079374,47.63804489,"traffic"
2017000174859,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2017-05-18,-122.27846051,47.63636327,"theft"
2017000173039,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2017-05-17,-122.28082433,47.63574204,"theft"
2017000171912,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2017-05-16,-122.27710074,47.63802564,"theft"
2017000171280,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-05-15,-122.27710074,47.63802564,"traffic"
2017000161943,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2017-05-08,-122.28128106,47.6341365,"disturbance"
2017000161181,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-05-08,-122.27843979,47.63803331,"suspicious"
2017000148061,"ASSISTANCE RENDERED","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2017-04-28,-122.28046255,47.6341293,"traffic"
2017000141850,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2017-04-23,-122.27778318,47.636952,"theft"
2017000141725,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",6,"OBS - SECONDARY - THEFT","THEFT - CAR PROWL",2017-04-23,-122.27775735,47.63910695,"theft"
2017000141567,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"DISTURBANCE","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-04-23,-122.27985981,47.63452937,"disturbance"
2017000141510,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-04-23,-122.2815785,47.63337181,"traffic"
2017000141504,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2017-04-23,-122.27964326,47.63583689,"suspicious"
2017000129919,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2017-04-14,-122.28046254,47.6341293,"theft"
2017000127644,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","DISTURBANCE - OTHER",2017-04-12,-122.27712491,47.63607252,"disturbance"
2017000126464,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-04-11,-122.28082433,47.63574204,"traffic"
2017000123343,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-04-08,-122.28082433,47.63574204,"traffic"
